Documento,Palavra1,Palavra2,Palavra3,...
Documento 11,Measurements,serum,bile,acids,(,glycine,conjugates,cholic,,,chenodeoxycholic,,,deoxycholic,,,lithocholic,acids,),radioimmunoassay,variety,pediatric,hepatobiliary,disorders,showed,elevations,neonatal,hepatitis,syndromes,,,cholestasis,,,hepatitis,extrahepatic,intrahepatic,origin,.,Measurements,individual,serum,bile,acids,failed,differentiate,various,neonatal,hepatitis,syndromes,.,one,patient,cholestasis,,,increased,levels,bile,acids,observed,returned,normal,following,therapy,cholestyramine,phenobarbital,.,chronic,active,hepatitis,serum,bile,acid,values,correlated,well,bilirubin,SGOT,response,therapy,corticosteroids,.,data,confirm,suggestions,serum,cholylglycine,chenodeoxycholylglycine,levels,sensitive,indicator,disturbed,hepatic,function,used,monitoring,course,,,activity,,,therapeutic,response,various,hepatitis,syndromes,.,Reye,'s,syndrome,protracted,diarrhea,infancy,,,elevations,serum,bile,acids,detected,without,associated,hyperbilirubinemia,provided,additional,evidence,disturbed,hepatic,function,.
Documento 12,chloride,electrode,sweat,test,gravimetric,chloride,titration,technic,compared,.,two,technics,gave,comparable,mean,values,,,ogives,,,equivalent,points,,,overlap,patients,cystic,fibrosis,healthy,subjects,.,single,test,either,technic,unacceptable,risk,false-positive,false-negative,results,,,tests,always,done,pairs,.,statistical,interpretation,technic,based,prevalence,technical,variability,two,tests,decrease,number,undiagnosed,subjects,define,probability,cystic,fibrosis,undiagnosed,group,.
Documento 13,Potential,sources,error,Gibson,Cooke,method,sweat,testing,using,gauze,filter,paper,collection,media,described,.,absolute,chloride,content,gauze,higher,filter,paper,;,however,,,variability,chloride,contents,two,insignificant,.,Complete,chloride,elution,filter,paper,requires,time,elution,gauze,.,method,determining,probability,clinically,acceptable,measurement,based,sweat,sample,size,,,chloride,determination,,,variability,chloride,collection,media,also,described,.
Documento 14,Bone,mineral,content,,,bone,width,,,ratio,measured,patients,cystic,fibrosis,(,CF,),using,monoenergetic,photon,absorptiometry,.,Serial,measurements,radius,ulna,made,27,patients,CF,compared,968,age-matched,controls,.,Demineralization,found,37,%,boys,63,%,girls,.,Patients,age,10,years,normal,bone,mineral,content,nine,15,patients,aged,13,older,demineralized,(,P,less,.01,),.,Demineralization,correlated,extent,weight,reduction,patients,(,P,less,.001,),.,Patients,likely,demineralized,adolescent,girls,.,knowledge,,,first,report,bone,mineral,status,children,CF,,,results,indicate,sizable,proportion,patients,may,demineralized,without,overt,rickets,.
Documento 15,article,describes,first,time-limited,psychosocial,support,group,adults,cystic,fibrosis,(,CF,),.The,chronology,group,traced,,,focusing,issues,importance,health,professionals,work,patients,CF,.,issues,raised,patient,members,include,doubts,competence,nonpediatricians,adequately,treat,CF,;,resentment,towards,``,normals,'',(,without,CF,),,,including,health,professionals,;,desire,control,many,areas,lives,possible,.,Covert,(,ie,,,unrecognized,),issues,,,role,staff,,,risks,,,outcome,detailed,guide,others,may,wish,conduct,groups,.,literature,groups,medical,patients,rationale,beneficial,effects,group,given,.
Documento 16,Cystic,fibrosis,common,cause,chronic,obstructive,pulmonary,disease,(,COPD,),pancreatic,insufficiency,first,three,decades,life,United,States,.,report,describe,75,patients,cystic,fibrosis,aged,18,47,years,review,another,232,cases,reported,literature,.,307,patients,elevated,sweat,chloride,sodium,levels,,,proved,excellent,discriminants,cystic,fibrosis,even,patients,older,age,group,.,COPD,,,present,97,per,cent,,,major,cause,morbidity,mortality,,,differed,COPD,etiologies,.,progressive,downhill,course,patients,punctuated,recurrent,symptomatic,exacerbations,chronic,bacterial,bronchitis,caused,Pseudomonas,aeruginosa,Staphyloccocus,aureus,,,terminated,pulmonary,insufficiency,,,cor,pulmonale,death,.,COPD,complicated,minor,hemoptysis,60,per,cent,,,massive,hemoptysis,7,per,cent,pneumothorax,16,per,cent,,,problems,rare,children,.,Sinusitis,present,examined,roentgenographically,,,48,per,cent,nasal,polyposis,.,Pancreatic,insufficiency,present,95,per,cent,patients,,,contrast,younger,patients,seldom,symptomatic,although,steatorrhea,azotorrhea,still,massive,.,Intussusception,meconium,ileus,equivalent,(,fecal,accumulation,),frequent,adults,(,21,per,cent,),rare,children,,,require,immediate,diagnostic,therapeutic,intervention,enemas,diatrizoate,sodium,.,Glycosuria,,,biliary,cirrhosis,,,cholelithiasis,aspermia,among,complications,.,Height,weight,usually,within,lower,limits,normal,,,17,per,cent,men,180,cm,height,7,per,cent,overweight,.,Therefore,,,high,index,suspicion,needed,make,diagnosis,,,older,patients,cystic,fibrosis,may,look,quite,well,.
Documento 17,development,exocrine,pancreas,determined,quantitatively,31,infants,cystic,fibrosis,(,CF,),without,meconium,ileus,29,control,infants,.,normal,pancreas,,,ratio,acinar,connective,tissue,volume,0.5,32,weeks,postconceptional,age,(,PCA,),increases,linearly,2.0,52,weeks,PGA,.,cystic,fibrosis,infants,,,without,meconium,ileus,,,ration,0.5,35,weeks,PCA,anddecreases,linearly,0.3,52,weeks,PCA,.,volume,acinar,duct,lumens,greater,CF,control,infants,independent,age,acinar,volume,.,development,exocrine,pancreas,infants,CF,without,meconium,ileus,diverges,normal,pattern,:,consistent,lack,exocrine,tissue,full-term,birth,,,persists,throghout,age,range,study,.,CF,infants,42,weeks,PCA,discriminated,controls,basis,quantitative,assessment,acinar,volume,.
Documento 18,investigate,contribution,vagal,tone,obstructive,airway,disease,cystic,fibrosis,,,evaluated,pulmonary,function,response,administration,0.1,mg,atropine,sulfate,per,kg,body,weight,,,0.05,mg,isoproterenol,hydrochloride,per,kg,body,weight,,,isotonic,saline,(,control,solution,),administered,nebulization,3,different,days,10,patients,cystic,fibrosis,single,blind,study,.,doses,atropine,sulfate,isoproterenol,hydrochloride,based,published,dose-response,characteristics,drugs,.,day,,,thoracic,gas,volume,airway,resistance,measured,volume,displacement,body,plethysmograph,,,maximal,expiratory,flow-volume,curves,performed,15,,,30,,,60,min,inhalation,.,inhalation,saline,,,group,mean,values,pulmonary,functions,indicated,greater,airway,obstruction,15,,,30,,,60,min,compared,pretreatment,values,.,inhalation,isoproterenol,atropine,,,significant,improvement,(,P,<,0.05,),noted,maximal,expiratory,flows,60,per,cent,total,lung,capacity,,,specific,airway,conductance,,,thoracic,gas,volume,,,residual,volume,.,Inhalation,atropine,also,significantly,improved,maximal,expiratory,flow,25,per,cent,vital,capacity,.,Isoproterenol,increased,mean,flows,8,46,per,cent,baseline,,,decreased,thoracic,gas,volume,residual,volume,11,16,per,cent,maximal,response,15,30,min,.,Atropine,increased,mean,flows,15,77,per,cent,decreased,thoracic,gas,volume,residual,volume,16,25,per,cent,maximal,effect,30,60,min,.,mean,response,atropine,,,expressed,percentage,baseline,,,always,greater,equal,isoproterenol,.,conclude,vagal,tone,,,may,reflect,increased,irritant,receptor,activity,,,contributes,obstructive,pulmonary,function,cystic,fibrosis,.,Inhalation,atropine,sulfate,decrease,pulmonary,function,abnormality,,,side,effects,prohibit,clinical,usefulness,.
Documento 19,Forty-six,patients,cystic,fibrosis,(,CF,),studied,colonization,sensitization,Aspergillus,organisms,.,fungus,cultured,21,37,(,57,%,),patients,produced,sputum,.,non-CF,sputum,isolation,rate,6.5,%,.,Sputum,hyphae,seen,95,%,patients,positive,cultures,.,Sputum,eosinophilia,accompanied,colonization,Aspergillus,.,Aspergillus,precipitins,found,37,%,CF,patients,;,positive,immediate,skin,tests,found,39,%,.,``,Atopy,'',defined,skin,test,criteria,found,46,%,.,findings,common,patients,severe,disease,(,p,less,0.05,),.,CF,patients,predominant,mold,sensitivity,contrast,predominant,pollen,sensitivity,control,group,asthmatic,subjects,.,Serum,IgE,concentrations,increased,22,%,CF,patients,.,CF,patients,increased,serum,concentrations,IgE,likely,family,history,atopy,.,Wheezing,common,atopic,,,especially,group,predominant,mold,sensitivity,severe,disease,.,Four,patients,fulfilled,diagnostic,criteria,allergic,bronchopulmonary,aspergillosis,(,ABPA,),time,study,follow-up,.,fifth,patient,ABPA,diagnosed,study,.,incidence,ABPA,2-yr,period,CF,population,11,%,.
Documento 20,Flows,measured,maximal,expiratory,flow-volume,(,MEFV,),curves,used,evaluate,efficacy,postural,drainage,improving,ventilatory,function,acutely,.,Maximal,expiratory,flow-volume,curves,obtained,9,cystic,fibrosis,subjects,10,subjects,chronic,bronchitis,5,,,15,,,45,min,30-min,session,postural,drainage,percussion,,,vibration,,,coughing,.,Forced,vital,capacity,(,FVC,),significantly,increased,45,min,drainage,combining,group,.,Flows,high,lung,volumes,different,2,subgroups,.,Subjects,cystic,fibrosis,demonstrated,significant,increase,peak,expiratory,flow,rates,45,min,drainage,increase,forced,expiratory,volume,one,sec,time,intervals,.,subjects,chronic,bronchitis,decreased,peak,expiratory,flow,rate,5,min,drainage,,,45,min,,,returned,baseline,.,significant,change,one-sec,forced,expiratory,volume,time,interval,chronic,bronchitis,subgroup,.,Changes,flows,low,lung,volumes,similar,2,subgroups,.,Forty-five,min,drainage,increase,flow,rates,near,50,per,cent,FVC,.,Flows,near,25,per,cent,FVC,increased,15,45,min,drainage,.,study,demonstrated,postural,drainage,coughing,resulted,significant,improvement,flows,low,lung,volumes,.,Changes,flows,high,lung,volumes,less,consistent,.
Documento 21,Responses,treadmill,exercise,36,patients,cystic,fibrosis,studied,evaluate,usefulness,identifying,atopy,.,Ten,36,patients,cystic,fibrosis,(,28,%,),abnormal,response,exercise,frequent,atopic,characteristics,normal,exercise,responses,.,Response,treadmill,exercise,alone,identify,patients,atopic,disease,among,cystic,fibrosis,.
Documento 22,review,describes,development,application,novel,test,determine,levels,human,immunoreactive,trypsin,,,enzyme,produced,solely,pancreas,,,biological,fluids,.,organ-,specific,,,assay,immunoreactive,trypsin,ideal,marker,pancreatic,function,,,supported,results,number,clinical,research,investigations,.,Use,assay,studies,chronic,pancreatitis,,,juvenile-onset,diabetes,,,cystic,fibrosis,yielded,much,valuable,data,,,expected,research,lead,improved,understanding,conditions,associated,pancreas,health,disease,.
Documento 23,flexible,bronchoscope,Fogarty,balloon,irrigating,catheters,used,effectively,manage,treat,hemoptysis,series,patients,cystic,fibrosis,.,procedure,well,suited,patients,,,prone,recurrent,hemoptysis,,,may,also,indicated,inoperable,patient,poor,cardiopulmonary,reserve,.
Documento 24,Minimal,inhibitory,concentrations,carbenicillin,,,chloramphenicol,,,tetracycline,,,gentamicin,,,tobramycin,,,trimethoprim-,sulfamethoxazole,determined,rough,,,smooth,,,mucoid,Pseudomonas,sp,.,isolates,sputa,collected,40,cystic,fibrosis,patients,.,Ninety-four,percent,minimal,inhibitory,concentrations,obtained,using,mixed,inocula,colonies,different,morphological,types,fell,within,one,serial,dilution,resistant,minimal,inhibitory,concentration,obtained,colony,type,tested,separately,.
Documento 25,province,Limburg,,,newborn,babies,screened,metabolic,anomalies,:,amino,acidopathies,since,1968,,,galactosemia,since,1974,mucoviscidosis,since,1978,.,127,676,newborns,,,12,cases,phenylketonuria,3,inherited,anomalies,.,meaningful,policy,government,neonatal,screening,necessarily,requires,good,organization,,,put,together,screening,data,,,diagnosis,,,treatment,follow-up,.
Documento 26,Chest,physiotherapy,still,remains,one,important,aspects,treatment,chest,complications,cystic,fibrosis,.,mechanical,device,allows,patient,cystic,fibrosis,chest,physiotherapy,great,benefit,effective,manual,percussion,.,14,patients,cystic,fibrosis,using,mechanical,manual,percussion,physiotherapy,studied,measuring,sputum,volumes,,,FEV,FVC,.,Results,mechanical,percussor,good,manual,percussor,,,therefore,,,would,reasonable,older,patient,use,former,.
Documento 27,4-year,routine,screening,programme,cystic,fibrosis,(,CF,),15,464,specimens,examined,raised,meconium,albumin,levels,test,strip,method,electroimmunoassay,.,incidence,false-,positive,results,5,per,1000,specimens,either,test,.,could,reduced,90,%,determining,ratio,albumin,:,alpha-1-,trypsin,inhibitor,(,ratio,2.0,considered,negative,result,),,,could,reduced,zero,determining,ratio,subsequent,faecal,specimens,.,Three,12,meconium,specimens,infants,proved,CF,gave,false-negative,results,3,tests,.,9,specimens,greater,100,mg,albumin/g,dry,weight,albumin,:,alpha-1-trypsin,inhibitor,ratios,greater,3.0,;,subsequent,faecal,specimens,ratios,4.0,.,176,meconium,specimens,elsewhere,UK,examined,included,23,infants,subsequently,proved,CF,.,Six,23,CF,specimens,gave,false-negative,results,,,17,strongly,positive,.,origins,meconium,serum,protein,suggest,infants,CF,meconium,gives,false-negative,results,normal,pancreatic,functions,birth,.,specificity,current,meconium,tests,therefore,improved,depend,pancreatic,dysfunction,.
Documento 28,child,cystic,fibrosis,asthma,developed,pulmonary,candidiasis,.,Predisposing,factors,patient,prolonged,antibiotic,therapy,,,high-dose,corticosteroids,,,intravenous,catherisation,.,diagnosis,made,lung,puncture,confirmed,rapid,response,5-fluorocytosine,.
Documento 29,quantitative,qualitative,distribution,bile,salts,duodenal,juice,13,patients,cystic,fibrosis,(,CF,),studied,test,meal,.,effects,triolein,(,),,,bovine,serum,albumin,(,BSA,),,,ricinoleic,acid,(,RA,),absorption,taurocholate,(,TCA,),distal,ileum,rat,vivo,also,studied,.,mean,(,ranges,),total,bile,salt,concentrations,,,glycine,:,taurine,conjugate,ratios,,,percentage,dihydroxy,bile,salts,patients,CF,pancreatic,insufficiency,3.5,(,1.3,--,6.6,),mmol/l,,,8.6,(,greater,10-3.1,),,,37,(,10,--,60,),compared,control,values,7.4,(,3.0,--,16.0,),mmol/l,,,3.0,(,1.3,--,4.5,),,,61,(,52,--,70,),respectively,.,differences,control,CF,values,statistically,significant,(,P,less,0.01,--,P,less,0.001,),.,Three,13,CF,patients,total,bile,salt,concentrations,less,2,mmol/l,,,8,much,higher,glycine,:,taurine,ratios,,,8,reduced,percentage,dihydroxy,bile,salts,.,2,patients,normal,pancreatic,enzyme,activities,,,duodenal,bile,salts,quantitatively,qualitatively,normal,.,(,10,30,mmol/l,),,,BSA,(,3,%,),,,RA,(,5,mmol/l,),inhibitory,effect,ileal,absorption,TCA,.,results,show,pronounced,abnormalities,duodenal,juice,bile,salts,CF,pancreatic,insufficiency,consistent,broken,enterohepatic,circulation,(,EHC,),;,abnormalities,may,contribute,defective,lipid,absorption,CF,.,data,experimental,animal,support,suggestion,unhydrolysed,dietary,substrates,play,role,pathophysiology,broken,EHC,.
Documento 30,episode,severe,small,intestinal,hemorrhage,occurred,cystic,fibrosis,patient,pancreatic,insufficiency,receiving,timed-,release,aspirin,therapy,disabling,hypertrophic,pulmonary,osteoarthropathy,.,increased,acidity,small,intestinal,contents,due,decreased,bicarbonate,secretion,observed,patients,pancreatic,insufficiency,may,alter,luminal,environment,result,mucosal,erosions,and/or,ulcerations,association,presence,aspirin,.,Thus,,,physicians,aware,possibility,timed-release,aspirin,causes,small,intestinal,hemorrhage,patients,.
Documento 31,21-year-old,patient,cystic,fibrosis,developed,bilateral,brain,abscesses,due,anaerobic,Streptococcus,.,rare,association,presents,interesting,etiologic,study,.
Documento 32,mucosal,epithelium,middle,ear,Eustachian,tube,direct,continuity,upper,respiratory,tract,.,Since,otolaryngological,aspects,cystic,fibrosis,(,CF,),dominated,involvement,paranasal,sinuses,,,might,assumed,children,CF,would,expected,higher,usual,incidence,middle,ear,disease,.,Eighty,patients,afflicted,CF,audiological,evaluations,,,consisted,hearing,threshold,levels,(,250,8,000,Hz,),speech,impedance,audiometry,.,found,greater,incidence,conductive,sensorineural,hearing,loss,patients,CF,compared,normal,age-adjusted,population,.
Documento 33,Adolescents,cystic,fibrosis,compared,normal,adolescents,age,educational,grade,several,measures,vocational,development,adjustment,.,cystic,fibrosis,group,ages,12,--,16,grades,7,,,8,,,9,scored,lower,normal,counterparts,measures,vocational,educational,plans,,,less,realistic,normals,considering,limitations,financial,constraints,.,contrast,,,cystic,fibrosis,group,nearly,age,grade,levels,scored,significantly,higher,strength,commitment,vocational,choice,,,work,values,,,awareness,occupational,information,.,Compared,4,additional,handicapped,groups,already,studied,,,adolescents,cystic,fibrosis,scored,favorably,.,plan,work,also,hold,strong,work,values,compared,normals,.,Rehabilitation,programs,emphasize,preparation,career,development,educational,vocational,plans,adolescent,still,high,school,.
Documento 34,6-E1,(,R,),-2-,(,oxo-imidazolidine-1-carboxamido,),-2-phenyl-acetamido,],-,penicillanic,acid,sodium,salt,(,azlocillin,,,Securopen,),given,doses,100,200,mg/kg,body,weight,children,cystic,fibrosis,.,intravenous,bolus,infections,,,serum,half-life,0.82,+/-,0.12,h,lower,dose,0.98,+/-,0.18,h,higher,dose,.,consequent,dose,limited,elimination,kinetics,due,limitation,renal,non-renal,processes,elimination,.,Upon,doubling,dose,100,200,mg/kg,,,total,body,clearance,dropped,13.93,5.10,1/h,.,Evaluation,data,presented,publications,indicate,dose,limited,elimination,kinetics,normal,situation,azlocillin,.,Besides,,,serum,concentrations,patients,cystic,fibrosis,considerably,lower,seen,healthy,state,.,reason,faster,elimination,renal,route,cystic,fibrosis,.
Documento 35,major,change,outlook,children,cystic,fibrosis,last,20,years,.,Provided,diagnosis,made,serious,irreversible,lung,disease,occurred,,,patients,expect,reach,adult,life,without,serious,disability,.
Documento 36,Patients,cystic,fibrosis,immunized,subunit,influenza,vaccine,haemagglutination-inhibiting,(,HI,),antibody,responses,compared,responses,young,healthy,adults,.,significant,difference,antibody,levels,reached,immunization,evidence,impairment,responses,patient,group,.
Documento 37,Cystic,Fibrosis,(,CF,),serum,isolated,component,IgG,fraction,produce,increased,uptake,45Ca++,rabbit,tracheal,explants,compared,control,serum,isolated,IgG,fraction,.,Heterozygote,serum,also,produced,increased,uptake,45Ca++,extent,CF,serum,.,calcium,channel,blocker,D600,inhibited,CF,serum,induced,uptake,45Ca++,indicating,CF,serum,may,acting,plasma,membrane,produce,changes,calcium,permeability,rabbit,tracheal,explants,.
Documento 38,novel,technique,employed,demonstrate,alpha-L-,fucosidase,purified,cystic,fibrosis,control,livers,exhibits,differential,binding,lectin,Concanavalin,.,concentration,alpha-CH3-mannoside,necessary,prevent,50,%,binding,alpha-L-fucosidase,Concanavalin,considerably,lower,cystic,fibrosis,enzyme,(,13.5,vs.,33.3,mM,),.,Comparable,results,found,binding,studies,done,crude,supernatant,alpha-L-fucosidase,8,cystic,fibrosis,8,control,livers,(,5.6,plus,minus,0.4,mM,13.2,plus,minus,3.4,respectively,),,,without,overlap,values,cystic,fibrosis,control,livers,.,results,suggest,comparative,lectin,binding,studies,cystic,fibrosis,normal,glycoproteins,readily,available,tissues,might,result,assay,detecting,cystic,fibrosis,genotype,.
